Student ID,Gender,Age,School,Math Score,Reading Score,Writing Score,Class Performance
2532,Female,20,E,72,75,92,D
2533,Female,19,A,63,79,71,D
2534,Female,17,D,84,74,92,A
2535,Male,19,B,65,88,,B
2536,Male,19,B,91,79,78,A
2537,Male,19,D,,61,80,A
2538,Male,21,B,63,64,82,A
2539,Female,19,E,82,65,65,D
2540,Female,19,E,76,89,60,B
2541,Female,21,A,72,76,85,B
2542,Male,20,D,75,62,78,B
2543,Female,20,C,100,99,90,A
2544,Female,19,B,82,66,87,A
2545,Male,21,B,80,86,92,C
2546,Female,17,A,71,81,69,D
2547,Male,17,A,99,76,72,D
2548,Male,19,A,63,,72,D
2549,Female,20,B,73,62,70,A
2550,Male,18,B,68,69,,C
2551,Female,20,C,81,95,63,C
2552,Male,20,B,75,77,66,C
2553,Male,19,C,82,83,79,D
2554,Female,18,B,95,74,,C
2555,Male,20,E,98,68,96,B
2556,Female,20,C,98,81,62,B
2557,Female,21,E,92,73,86,A
2558,Female,18,D,75,98,99,A
2559,Male,17,A,98,90,99,C
2560,Female,19,B,89,89,73,D
2561,Female,20,B,88,78,73,B
2562,Male,20,C,80,61,81,D
2563,Male,20,D,86,61,66,D
2564,Female,21,B,,83,64,C
2565,Female,18,C,61,67,98,D
2566,Female,21,E,82,91,90,D
2567,Male,20,E,64,63,82,A
2568,Male,17,D,66,91,83,D
2569,Female,20,A,81,66,60,C
2570,Female,17,C,92,79,81,A
2571,Female,18,B,84,67,85,A
2572,Male,19,A,,67,63,C
2573,Male,20,B,100,99,98,C
2574,Female,17,A,,93,64,A
2575,Female,21,A,96,76,74,B
2576,Female,18,C,68,90,71,C
2577,Male,20,B,60,95,88,B
2578,Female,21,D,71,91,74,B
2579,Female,19,E,74,65,79,A
2580,Female,17,E,74,62,72,A
2581,Female,19,E,78,,87,C
2582,Female,18,A,73,85,89,D
2583,Female,20,B,61,,80,B
2584,Female,19,D,84,62,99,A
2585,Female,18,B,61,79,72,B
2586,Female,21,E,93,66,89,B
2587,Female,17,E,74,80,84,D
2588,Male,19,E,76,87,77,C
2589,Male,20,B,75,68,114,C
2590,Female,21,B,83,68,,B
2591,Female,20,B,60,81,68,D
2592,Female,19,E,99,74,73,D
2593,Male,21,B,78,65,65,B
2594,Male,21,E,100,97,65,C
2595,Female,17,E,67,71,85,B
2596,Male,19,B,83,84,91,C
2597,Male,21,A,68,96,,C
2598,Female,18,D,62,77,65,A
2599,Male,20,A,66,97,60,A
2600,Male,17,D,,68,79,A
2601,Female,21,B,83,95,82,A
2602,Female,20,B,65,62,76,A
2603,Female,21,D,65,75,100,C
2604,Female,21,E,83,91,,A
2605,Female,17,C,96,65,123,B
2606,Female,17,A,95,66,64,C
2607,Male,21,D,65,92,63,C
2608,Male,18,A,67,62,80,A
2609,Female,21,A,82,,93,C
2610,Female,18,B,80,61,,A
2611,Male,21,D,97,64,80,B
2612,Female,21,E,61,60,94,B
2613,Male,21,C,90,73,63,B
2614,Female,18,C,76,89,61,C
2615,Female,20,D,72,92,72,A
2616,Male,20,E,97,61,95,D
2617,Male,18,A,89,77,79,D
2618,Male,17,D,94,86,77,D
2619,Female,17,A,76,89,60,A
2620,Female,21,C,66,80,60,C
2621,Male,18,A,70,71,96,C
2622,Male,18,A,73,92,63,A
2623,Male,21,A,77,73,64,B
2624,Male,19,D,83,97,95,C
2625,Female,18,A,94,85,96,D
2626,Female,18,B,81,77,97,D
2627,Female,18,A,63,64,74,C
2628,Male,17,C,86,92,94,A
2629,Female,17,E,84,78,94,B
2630,Male,18,C,76,99,88,B
2631,Male,21,E,91,95,86,B
2632,Female,21,C,93,,67,D
2633,Male,18,E,99,70,91,B
2634,Female,18,B,98,86,90,B
2635,Male,19,D,64,95,66,A
2636,Male,19,B,73,93,67,D
2637,Female,20,A,76,73,87,C
2638,Female,19,D,61,63,82,B
2639,Male,21,D,78,,100,A
2640,Female,21,E,70,64,78,A
2641,Female,18,D,88,65,90,D
2642,Male,19,B,74,63,94,C
2643,Male,19,D,72,,80,A
2644,Female,19,E,67,,89,A
2645,Female,17,A,80,99,73,A
2646,Female,17,A,90,83,,B
2647,Male,21,B,72,67,71,A
2648,Male,19,C,74,81,83,C
2649,Male,18,B,91,74,90,B
2650,Female,17,C,90,67,75,D
2651,Female,19,C,77,100,92,B
2652,Female,20,A,66,65,61,D
2653,Female,21,E,67,62,61,D
2654,Female,18,E,79,69,80,A
2655,Male,21,E,,73,77,B
2656,Female,18,E,81,63,90,A
2657,Female,18,A,81,64,91,A
2658,Female,18,C,93,71,79,A
2659,Male,20,B,69,80,90,C
2660,Male,20,D,69,61,63,D
2661,Female,21,A,84,82,,B
2662,Female,19,C,76,66,87,A
2663,Female,21,D,63,81,93,B
2664,Male,18,C,70,67,62,A
2665,Female,20,A,89,89,64,D
2666,Female,19,B,70,70,87,D
2667,Female,20,B,65,79,67,D
2668,Female,17,A,81,80,74,C
2669,Male,21,D,88,60,76,B
2670,Female,21,E,68,83,69,A
2671,Female,20,B,81,77,99,A
2672,Female,19,E,81,76,64,B
2673,Female,17,C,99,78,93,A
2674,Female,20,B,94,92,66,D
2675,Male,18,E,69,68,93,C
2676,Male,20,A,63,74,72,A
2677,Female,21,C,72,,68,A
2678,Female,18,B,70,87,71,C
2679,Female,20,B,69,91,,D
2680,Male,21,A,,71,81,C
2681,Female,17,A,83,70,64,D
2682,Female,21,D,69,98,91,C
2683,Male,21,D,74,63,62,A
2684,Female,18,B,61,88,66,C
2685,Male,20,A,85,98,85,B
2686,Female,19,A,87,91,,C
2687,Female,18,E,75,85,94,D
2688,Female,19,C,62,61,76,A
2689,Male,20,A,78,76,76,D
2690,Male,17,B,65,78,63,A
2691,Female,21,E,72,95,96,A
2692,Female,21,C,78,62,85,A
2693,Female,20,D,64,88,72,D
2694,Male,20,C,61,74,67,A
2695,Female,19,E,91,92,87,C
2696,Female,21,D,98,90,100,C
2697,Female,19,A,,90,78,D
2698,Male,18,E,83,70,95,B
2699,Female,19,A,72,71,97,B
2700,Male,18,D,61,143,74,B
2701,Male,19,B,65,90,62,C
2702,Female,19,E,76,82,84,C
2703,Female,21,B,96,,84,D
2704,Female,19,D,72,93,,C
2705,Male,18,A,98,98,66,D
2706,Female,18,D,88,,94,C
2707,Female,17,E,96,113,68,A
2708,Male,19,A,62,64,63,A
2709,Male,21,D,69,85,63,B
2710,Male,20,D,60,,79,B
2711,Female,20,C,,84,64,B
2712,Female,17,D,76,93,72,D
2713,Male,17,B,68,99,72,A
2714,Male,21,E,97,64,87,C
2715,Male,21,B,67,94,67,C
2716,Female,19,E,69,83,60,B
2717,Male,20,D,73,74,82,C
2718,Female,20,B,73,76,121,D
2719,Male,17,C,98,87,84,C
2720,Male,21,E,96,62,75,D
2721,Female,17,E,97,83,68,B
2722,Male,20,C,75,88,74,B
2723,Male,18,D,79,85,84,A
2724,Male,17,B,73,94,79,B
2725,Male,19,B,79,90,60,B
2726,Male,18,B,72,89,60,C
2727,Male,20,A,96,65,,A
2728,Female,17,B,79,97,87,A
2729,Female,20,C,93,71,81,A
2730,Male,18,E,100,76,65,C
2731,Male,20,E,81,69,,C
2732,Female,19,D,87,90,68,B
2733,Female,17,A,94,86,71,B
2734,Female,18,C,60,,78,C
2735,Female,19,C,72,,95,B
2736,Male,19,C,77,64,76,D
2737,Female,20,E,62,78,72,D
2738,Male,17,D,72,69,72,C
2739,Male,21,B,81,66,63,C
2740,Male,21,B,67,88,93,B
2741,Female,21,E,97,95,77,B
2742,Male,19,A,67,91,95,A
2743,Female,20,D,92,81,77,D
2744,Female,18,C,64,97,76,C
2745,Male,21,E,75,79,99,B
2746,Female,17,B,87,71,63,C
2747,Male,18,E,98,69,95,C
2748,Male,19,A,65,96,81,A
2749,Female,21,D,94,77,93,A
2750,Female,21,C,94,,63,D
2751,Female,20,D,60,75,85,C
2752,Female,19,A,80,73,73,D
2753,Male,19,B,64,97,71,C
2754,Male,21,B,82,72,,D
2755,Female,19,D,81,60,70,C
2756,Male,18,C,76,68,64,D
2757,Female,21,E,123,98,78,B
2758,Male,20,E,86,99,91,C
2759,Female,17,B,81,65,86,D
2760,Female,19,E,83,71,96,A
2761,Male,17,D,85,77,62,B
2762,Male,19,A,62,96,64,B
2763,Male,20,D,89,76,78,A
2764,Male,18,C,78,96,63,A
2765,Male,20,B,100,88,65,B
2766,Male,20,D,83,91,95,A
2767,Male,21,C,60,79,60,A
2768,Male,21,B,98,88,99,B
2769,Female,19,B,76,72,67,A
2770,Male,18,B,84,99,75,C
2771,Male,19,D,99,96,81,A
2772,Female,19,D,75,84,96,C
2773,Female,18,E,83,74,87,D
2774,Female,20,B,89,69,67,B
2775,Male,19,C,85,64,98,C
2776,Female,17,E,83,92,93,C
2777,Female,18,A,95,76,79,A
2778,Male,17,C,93,87,99,A
2779,Male,21,B,71,69,63,A
2780,Female,20,B,68,76,76,A
2781,Female,17,C,100,,84,C
2782,Male,20,C,97,66,72,A
2783,Female,19,E,78,82,93,D
2784,Male,19,C,84,75,74,D
2785,Male,21,B,64,85,61,C
2786,Female,18,C,85,64,70,B
2787,Male,18,D,70,60,80,A
2788,Male,18,A,67,100,93,B
2789,Male,20,C,,81,78,C
2790,Male,21,D,97,71,73,C
2791,Female,17,B,97,,95,B
2792,Male,17,D,66,63,86,D
2793,Male,20,E,72,81,71,C
2794,Female,17,B,100,75,71,A
2795,Male,20,B,88,83,84,D
2796,Female,19,B,65,91,72,D
2797,Male,20,B,90,89,78,D
2798,Male,20,E,99,87,74,B
2799,Male,18,D,69,62,90,C
2800,Female,18,B,61,99,68,D
2801,Female,21,A,65,79,87,A
2802,Male,19,D,79,91,89,A
2803,Female,20,C,91,65,61,D
2804,Female,18,B,81,77,92,D
2805,Male,17,E,75,63,61,D
2806,Male,20,B,78,81,92,C
2807,Male,19,C,98,83,72,B
2808,Female,20,D,85,95,,B
2809,Male,21,D,,84,63,B
2810,Female,18,E,76,63,63,A
2811,Female,19,A,87,71,90,B
2812,Male,19,B,68,99,77,B
2813,Male,18,D,61,65,76,C
2814,Female,21,A,76,97,81,C
2815,Male,20,D,61,80,79,A
2816,Female,20,C,67,66,79,C
2817,Male,18,B,80,76,93,B
2818,Female,18,A,92,73,,A
2819,Female,19,D,67,67,68,B
2820,Female,18,C,82,74,83,B
2821,Male,17,D,91,97,90,D
2822,Female,18,B,79,72,90,C
2823,Male,19,E,97,97,78,A
2824,Female,20,B,67,81,87,C
2825,Female,20,B,64,78,69,A
2826,Male,21,E,73,98,64,D
2827,Male,19,E,84,61,98,D
2828,Male,21,D,,72,64,A
2829,Female,20,E,83,94,70,C
2830,Female,18,A,66,82,75,A
2831,Female,18,E,93,86,78,B
2832,Female,20,E,61,86,74,D
2833,Female,20,C,95,100,83,D
2834,Female,21,C,79,96,72,C
2835,Male,19,A,95,85,63,A
2836,Female,17,D,76,92,81,D
2837,Male,20,C,86,97,76,D
2838,Female,17,D,81,66,85,C
2839,Female,21,A,65,82,84,B
2840,Male,17,B,73,60,85,A
2841,Female,20,C,87,71,100,A
2842,Female,20,D,66,63,93,A
2843,Male,20,C,81,84,85,C
2844,Male,17,C,87,62,77,B
2845,Female,19,E,91,71,64,C
2846,Female,21,A,93,96,75,C
2847,Female,17,B,94,69,98,B
2848,Male,20,A,68,68,85,A
2849,Female,18,C,75,98,100,B
2850,Male,18,D,79,99,74,B
2851,Male,20,D,100,85,91,B
2852,Female,21,B,,85,67,C
2853,Female,21,E,61,76,77,D
2854,Female,18,D,86,67,60,A
2855,Male,18,D,89,74,83,A
2856,Male,21,D,67,135,95,A
2857,Female,18,C,84,95,67,B
2858,Female,21,D,74,82,89,A
2859,Male,21,E,73,86,92,A
2860,Male,18,A,100,69,91,B
2861,Female,17,C,73,81,74,B
2862,Male,18,E,60,,96,D
2863,Female,17,B,78,81,86,D
2864,Female,18,D,78,63,79,A
2865,Male,17,A,79,70,83,A
2866,Female,18,A,72,75,61,A
2867,Female,21,D,93,99,98,C
2868,Male,21,B,78,79,69,A
2869,Female,17,B,92,,100,C
2870,Female,20,C,61,75,73,B
2871,Male,21,E,83,,67,C
2872,Male,18,B,63,82,71,B
2873,Male,19,E,85,88,66,B
2874,Male,17,A,69,81,77,D
2875,Male,18,B,82,97,87,A
2876,Male,18,B,80,67,60,C
2877,Female,21,A,79,73,94,D
2878,Female,21,A,93,62,89,D
2879,Female,18,A,82,66,,B
2880,Female,18,C,99,61,92,B
2881,Male,18,E,91,95,98,C
2882,Female,18,A,99,88,68,A
2883,Male,21,C,65,61,83,C
2884,Male,21,B,81,75,85,B
2885,Male,20,A,85,,72,D
2886,Female,18,B,86,62,82,B
2887,Male,21,E,68,75,78,A
2888,Female,20,B,70,95,84,C
2889,Female,20,E,90,75,82,B
2890,Female,18,E,72,63,91,A
2891,Female,21,A,94,63,75,A
2892,Male,18,C,86,87,91,A
2893,Male,17,A,68,75,98,B
2894,Male,19,B,63,72,71,B
2895,Male,21,A,64,61,63,B
2896,Female,19,C,,68,94,A
2897,Male,20,B,62,88,74,A
2898,Female,17,C,99,81,89,A
2899,Female,17,C,100,87,74,A
2900,Male,18,D,66,64,92,C
2901,Male,19,C,69,97,65,C
2902,Female,21,E,77,93,91,A
2903,Male,17,D,66,82,75,D
2904,Female,21,C,97,91,84,A
2905,Female,21,B,88,87,86,B
2906,Male,18,B,100,,93,D
2907,Male,20,C,68,94,79,A
2908,Female,18,D,66,67,84,B
2909,Female,17,D,91,89,73,A
2910,Female,17,B,73,122,71,B
2911,Male,17,D,100,74,97,D
2912,Male,20,A,97,88,95,A
2913,Female,21,E,,97,65,D
2914,Male,19,C,94,94,75,B
2915,Male,18,A,94,88,100,A
2916,Male,18,C,99,91,62,D
2917,Female,19,B,81,76,96,D
2918,Male,20,E,88,72,96,D
2919,Female,19,A,83,68,89,C
2920,Female,21,C,97,88,89,A
2921,Female,19,B,75,81,88,A
2922,Female,19,B,69,77,85,B
2923,Female,21,E,76,84,93,B
2924,Female,21,C,78,87,70,A
2925,Female,19,E,78,98,148,C
2926,Female,17,A,65,64,61,A
2927,Female,21,E,65,97,84,B
2928,Female,21,E,78,94,65,B
2929,Male,21,C,88,84,72,A
2930,Male,20,E,77,71,90,C
2931,Female,17,B,95,93,60,B
2932,Male,17,B,67,60,78,D
2933,Female,18,C,,88,85,A
2934,Female,20,B,81,100,92,C
2935,Female,17,C,72,,98,C
2936,Male,18,D,92,120,63,C
2937,Male,17,D,82,83,60,A
2938,Female,20,A,82,98,73,C
2939,Male,20,C,69,64,76,D
2940,Male,20,C,84,85,78,B
2941,Male,17,E,71,82,88,D
2942,Male,20,B,71,79,94,A
2943,Male,18,A,65,88,61,B
2944,Female,20,A,75,99,84,A
2945,Male,21,C,99,81,,A
2946,Female,18,B,61,87,60,B
2947,Female,19,D,100,,89,D
2948,Female,20,A,78,91,79,A
2949,Female,21,B,70,82,77,A
2950,Female,20,A,89,131,89,A
2951,Male,20,C,76,89,74,A
2952,Male,17,A,91,65,89,A
2953,Male,19,E,72,96,61,C
2954,Female,17,C,72,80,96,A
2955,Male,18,E,64,77,98,A
2956,Female,20,A,94,61,61,C
2957,Male,21,B,61,62,100,A
2958,Male,17,B,70,74,74,D
2959,Male,18,E,60,97,81,C
2960,Male,18,A,94,88,69,B
2961,Male,20,C,76,67,81,D
2962,Male,18,E,94,88,86,C
2963,Female,18,C,98,96,,C
2964,Female,21,D,61,62,89,B
2965,Male,18,E,73,84,65,C
2966,Female,19,A,61,95,86,C
2967,Female,18,A,67,82,,C
2968,Male,17,C,118,61,76,C
2969,Male,21,D,74,67,70,B
2970,Female,19,D,144,93,97,A
2971,Male,21,B,92,92,66,A
2972,Female,20,B,93,81,76,C
2973,Female,19,E,72,97,63,D
2974,Female,17,E,88,92,83,D
2975,Female,20,D,85,91,71,D
2976,Female,20,B,90,60,83,A
2977,Male,19,A,63,65,88,D
2978,Male,18,E,89,95,91,B
2979,Male,17,A,87,81,88,A
2980,Female,18,B,63,89,80,A
2981,Male,20,B,66,76,65,C
2982,Female,21,C,85,125,85,D
2983,Female,19,D,75,122,92,C
2984,Female,21,C,83,64,85,A
2985,Male,17,C,80,74,72,B
2986,Male,21,C,68,100,75,D
2987,Male,18,B,69,60,67,A
2988,Male,21,B,67,76,63,C
2989,Female,20,B,79,89,95,C
2990,Male,20,B,99,,83,C
2991,Female,18,D,89,87,75,A
2992,Male,18,B,64,,69,A
2993,Female,17,E,66,86,83,A
2994,Female,17,B,88,93,72,D
2995,Female,21,E,94,,65,A
2996,Female,18,D,66,61,75,C
2997,Female,18,E,82,100,99,D
2998,Female,21,A,60,79,,B
2999,Female,17,D,81,94,74,A
3000,Male,21,B,70,71,62,D
3001,Male,19,D,62,66,94,B
3002,Female,18,C,92,81,66,B
3003,Male,18,A,68,89,,B
3004,Female,18,A,71,98,89,A
3005,Male,17,D,90,61,66,A
3006,Female,20,D,62,99,67,A
3007,Female,21,A,94,89,97,B
3008,Female,21,A,95,81,67,B
3009,Male,19,B,88,,84,B
3010,Male,19,D,76,88,62,A
3011,Male,21,B,96,93,74,C
3012,Male,18,E,88,69,98,D
3013,Female,19,E,,71,97,A
3014,Female,19,C,,68,99,D
3015,Female,17,D,62,80,88,C
3016,Female,17,A,68,93,68,B
3017,Female,21,E,79,64,96,A
3018,Female,18,B,73,83,73,C
3019,Female,18,C,68,78,71,B
3020,Male,18,B,100,82,73,C
3021,Male,18,B,89,85,69,B
3022,Male,17,D,61,100,74,A
3023,Female,21,D,65,86,87,A
3024,Female,17,E,133,82,76,A
3025,Male,19,B,64,86,74,A
3026,Female,18,D,80,61,99,A
3027,Female,18,A,98,99,79,B
3028,Female,18,E,63,92,94,C
3029,Female,20,E,86,62,69,A
3030,Female,21,B,62,97,94,B
3031,Female,19,A,97,67,100,B
3032,Male,19,A,74,84,85,D
3033,Female,19,B,84,90,61,D
3034,Female,17,D,96,85,,A
3035,Female,19,A,67,71,71,B
3036,Male,17,E,79,63,82,D
3037,Male,20,C,74,62,75,B
3038,Male,17,C,75,70,84,B
3039,Female,19,E,91,78,65,A
3040,Female,18,B,96,75,73,A
3041,Male,20,B,81,67,62,C
3042,Male,18,A,76,60,100,D
3043,Male,17,A,82,66,86,D
3044,Female,17,D,83,83,87,C
3045,Female,21,D,76,61,90,B
3046,Female,18,E,86,,68,B
3047,Male,19,C,93,78,94,A
3048,Female,19,B,71,94,94,C
3049,Male,21,A,,61,60,D
3050,Male,17,B,63,74,71,D
3051,Male,17,A,95,73,94,A
3052,Male,21,D,92,88,91,C
3053,Male,18,A,86,99,70,D
3054,Female,19,C,87,95,91,A
3055,Female,18,A,61,99,87,B
3056,Female,17,C,100,66,60,B
3057,Female,21,B,91,92,71,D
3058,Female,21,E,71,75,100,B
3059,Male,20,C,91,73,67,A
3060,Male,19,C,94,65,66,D
3061,Male,17,E,98,93,88,B
3062,Female,20,D,81,74,60,B
3063,Female,20,E,115,94,98,D
3064,Female,19,D,98,64,72,D
3065,Female,20,B,65,93,88,B
3066,Female,19,D,75,75,60,C
3067,Female,18,D,96,77,96,A
3068,Male,18,B,98,73,71,B
3069,Male,20,C,75,88,61,B
3070,Female,18,A,80,69,86,D
3071,Female,21,B,100,99,63,A
3072,Female,19,C,78,73,85,B
3073,Female,17,D,69,99,63,D
3074,Male,18,D,84,77,79,D
3075,Female,19,A,95,86,85,B
3076,Female,19,B,74,69,69,B
3077,Male,19,A,64,97,93,C
3078,Female,18,D,63,84,69,A
3079,Female,20,B,85,100,65,C
3080,Male,19,A,83,70,74,C
3081,Female,20,E,70,,72,A
3082,Female,21,C,68,92,73,B
3083,Male,18,A,71,79,62,A
3084,Male,18,C,82,139,91,B
3085,Male,18,B,74,67,77,D
3086,Male,18,E,90,90,93,A
3087,Female,18,C,,86,70,A
3088,Female,17,D,73,85,98,B
3089,Male,20,E,98,68,97,C
3090,Female,20,A,81,100,96,D
3091,Male,18,E,86,94,98,D
3092,Female,17,C,81,78,68,C
3093,Male,17,A,66,89,60,D
3094,Female,18,C,83,67,60,C
3095,Female,17,B,91,78,72,C
3096,Female,20,E,79,94,99,A
3097,Male,18,A,91,87,63,B
3098,Female,20,E,60,76,79,B
3099,Female,19,B,93,68,99,D
3100,Female,19,E,89,65,94,C
3101,Female,17,A,75,63,75,D
3102,Female,18,E,95,85,75,A
3103,Male,17,C,91,84,79,A
3104,Male,17,B,84,91,63,A
3105,Female,19,E,75,90,96,D
3106,Male,21,E,139,74,82,A
3107,Female,20,C,,61,77,B
3108,Female,20,E,93,80,70,D
3109,Female,20,C,83,80,68,C
3110,Male,17,E,72,68,68,B
3111,Female,21,D,69,76,66,B
3112,Male,21,D,83,97,98,A
3113,Male,19,B,82,83,85,C
3114,Male,20,D,66,100,87,A
3115,Male,19,C,83,65,94,D
3116,Male,18,B,71,96,97,D
3117,Male,21,A,84,83,80,A
3118,Female,17,E,89,68,84,A
3119,Male,21,C,75,85,92,B
3120,Male,17,A,70,79,95,B
3121,Male,18,D,87,99,79,D
3122,Female,21,A,98,87,96,B
3123,Male,18,B,86,94,71,D
3124,Male,20,A,65,81,75,B
3125,Male,20,D,63,67,99,A
3126,Male,18,E,87,77,69,B
3127,Male,19,A,61,61,71,A
3128,Male,20,D,73,61,83,A
3129,Female,20,B,82,,67,C
3130,Male,20,C,99,69,80,C
3131,Female,21,D,78,77,69,C
3132,Female,17,A,98,92,86,B
3133,Male,21,B,67,75,,A
3134,Female,18,C,82,69,74,A
3135,Female,19,E,97,67,67,D
3136,Female,19,E,62,67,61,C
3137,Male,19,E,69,69,92,B
3138,Male,17,D,75,92,63,D
3139,Male,20,D,70,,88,B
3140,Male,21,C,80,62,88,C
3141,Male,21,A,87,81,90,A
3142,Female,18,A,76,69,69,B
3143,Male,19,D,91,97,77,C
3144,Female,19,B,65,90,91,C
3145,Female,21,E,80,89,89,A
3146,Female,19,C,60,64,97,C
3147,Male,19,B,82,79,79,D
3148,Female,20,E,79,98,96,C
3149,Female,20,B,63,94,95,A
3150,Male,19,A,89,63,82,A
3151,Female,20,D,73,84,88,D
3152,Female,20,C,77,86,83,B
3153,Male,18,C,76,63,82,B
3154,Male,18,D,99,61,99,A
3155,Female,19,C,89,81,67,C
3156,Male,20,C,142,70,100,D
3157,Male,20,D,,78,89,C
3158,Male,18,E,61,70,75,B
3159,Female,17,C,85,83,,C
3160,Female,21,B,67,90,87,A
3161,Female,21,D,79,94,78,B
3162,Male,20,B,75,,83,A
3163,Female,18,A,70,84,73,A
3164,Female,21,E,68,89,63,B
3165,Female,18,B,80,76,99,A
3166,Female,19,D,73,80,85,A
3167,Male,20,A,99,96,66,A
3168,Male,20,E,88,61,,A
3169,Female,17,A,83,60,77,D
3170,Male,21,A,64,93,67,B
3171,Female,18,A,71,97,78,A
3172,Female,17,C,73,72,69,A
3173,Female,20,C,76,86,77,C
3174,Female,18,C,95,72,100,A
3175,Female,21,E,67,88,99,C
3176,Female,21,C,95,75,86,B
3177,Male,20,E,73,95,85,C
3178,Female,19,B,89,93,83,C
3179,Male,20,D,72,87,82,A
3180,Male,18,C,86,77,82,D
3181,Male,17,D,83,,98,A
3182,Male,18,E,74,90,65,A
3183,Male,18,C,93,63,93,A
3184,Male,18,E,76,64,73,B
3185,Female,21,C,74,79,89,A
3186,Male,21,A,90,97,,B
3187,Female,17,D,60,94,87,B
3188,Male,17,A,87,69,79,C
3189,Female,18,C,89,72,92,B
3190,Female,20,B,70,95,,B
3191,Male,18,C,69,93,73,A
3192,Male,21,B,97,84,84,B
3193,Female,21,B,78,74,85,D
3194,Male,20,C,60,96,74,A
3195,Male,19,A,81,60,93,A
3196,Female,17,D,72,60,69,B
3197,Female,17,C,82,69,84,D
3198,Male,17,D,86,61,,C
3199,Male,21,C,86,83,74,B
3200,Female,19,A,85,92,68,C
3201,Female,18,E,84,,96,C
3202,Female,19,A,62,74,65,C
3203,Female,20,C,,97,75,D
3204,Male,18,B,80,62,80,B
3205,Female,19,E,63,72,74,C
3206,Male,21,B,95,86,88,A
3207,Female,19,C,97,61,67,D
3208,Male,18,E,65,80,,B
3209,Female,20,D,97,83,83,D
3210,Female,17,B,89,,83,D
3211,Female,20,E,92,99,,A
3212,Female,20,D,77,63,91,B
3213,Male,20,E,73,72,65,D
3214,Male,19,D,68,81,84,C
3215,Male,21,C,94,76,84,A
3216,Female,17,D,99,84,81,A
3217,Male,21,B,90,60,92,D
3218,Male,18,C,69,82,97,A
3219,Female,18,E,77,64,77,D
3220,Female,20,B,68,86,74,A
3221,Male,21,A,71,92,86,B
3222,Female,21,E,94,79,76,A
3223,Female,18,A,80,86,,D
3224,Female,21,B,93,75,84,D
3225,Male,18,A,98,65,88,B
3226,Male,18,C,129,90,66,A
3227,Male,18,A,85,60,81,D
3228,Female,18,D,70,75,,D
3229,Male,17,E,76,68,77,B
3230,Male,21,D,73,77,62,B
3231,Female,21,B,88,72,74,C
3232,Male,19,C,73,84,72,B
3233,Female,17,B,,75,88,A
3234,Male,19,A,97,75,,C
3235,Female,18,D,82,73,95,D
3236,Female,20,A,76,66,98,A
3237,Male,19,E,90,67,84,C
3238,Male,18,A,84,81,83,D
3239,Female,21,B,89,70,61,A
3240,Female,18,A,100,100,78,A
3241,Male,19,B,,72,84,B
3242,Female,19,B,65,98,76,A
3243,Female,21,D,69,67,100,A
3244,Female,19,A,86,87,86,A
3245,Female,20,E,83,99,88,A
3246,Female,20,E,75,79,88,B
3247,Female,18,B,73,64,85,B
3248,Male,19,D,66,100,62,B
3249,Female,19,B,81,95,100,D
3250,Male,17,D,93,134,90,C
3251,Male,17,C,66,78,79,D
3252,Female,20,C,88,84,97,D
3253,Female,19,D,92,,94,A
3254,Female,18,B,75,67,63,A
3255,Female,18,B,61,,71,A
3256,Male,17,E,81,91,77,B
3257,Male,21,C,92,73,69,D
3258,Male,19,A,77,87,99,D
3259,Female,20,A,72,76,93,B
3260,Female,17,B,83,77,78,B
3261,Female,19,E,95,78,60,A
3262,Female,19,D,79,,68,A
3263,Male,17,A,60,,73,A
3264,Male,18,D,85,73,72,D
3265,Male,19,A,80,90,60,D
3266,Male,20,A,,88,75,A
3267,Male,18,D,90,61,84,B
3268,Male,20,C,70,76,77,A
3269,Female,18,C,60,95,84,B
3270,Male,21,A,81,73,,A
3271,Female,17,A,96,90,62,A
3272,Female,20,A,76,95,87,D
3273,Female,21,E,83,67,96,B
3274,Female,18,C,66,92,99,D
3275,Female,19,E,67,83,,B
3276,Female,17,C,84,61,82,A
3277,Female,21,E,70,89,78,B
3278,Female,21,A,100,71,100,B
3279,Female,20,D,61,72,81,C
3280,Female,21,A,62,89,93,D
3281,Male,17,C,76,63,76,D
3282,Female,21,B,91,97,75,C
3283,Female,20,A,92,,87,A
3284,Female,18,D,100,78,,C
3285,Female,18,C,80,100,93,D
3286,Male,17,D,94,,92,A
3287,Male,18,A,97,63,71,C
3288,Female,20,B,79,68,69,B
3289,Male,17,A,62,79,99,D
3290,Female,18,A,81,92,97,A
3291,Male,18,D,68,83,81,A
3292,Male,18,D,83,70,77,C
3293,Male,21,A,81,67,95,A
3294,Female,18,E,85,89,78,C
3295,Female,19,C,78,60,67,C
3296,Male,19,E,93,69,88,C
3297,Female,21,C,77,89,89,B
3298,Female,20,B,65,73,77,C
3299,Female,20,B,77,60,73,B
3300,Female,18,E,76,90,100,A
3301,Female,19,B,70,79,77,D
3302,Male,19,C,89,98,61,D
3303,Female,18,E,95,84,94,D
3304,Female,20,A,95,94,75,A
3305,Female,17,A,91,,88,B
3306,Male,17,E,92,65,71,A
3307,Male,20,C,84,76,66,D
3308,Male,17,B,79,71,96,D
3309,Male,19,B,125,98,85,A
3310,Female,20,A,72,67,60,D
3311,Male,19,B,87,90,,D
3312,Female,18,B,91,93,122,A
